source,channel,slice,wid,median_intensity
nyquist,SYTO,8,PB100082_G04,0.18679927
nyquist,SYTO,9,PB100082_G04,0.18855645
nyquist,SYTO,10,PB100082_G04,0.19307686
nyquist,SYTO,11,PB100082_G04,0.19089887
nyquist,SYTO,12,PB100082_G04,0.192041
nyquist,SYTO,13,PB100082_G04,0.19299467
nyquist,SYTO,14,PB100082_G04,0.19231011
nyquist,SYTO,15,PB100082_G04,0.18784761
nyquist,SYTO,16,PB100082_G04,0.18798007
nyquist,SYTO,17,PB100082_G04,0.18907644
nyquist,SYTO,18,PB100082_G04,0.18262465
nyquist,SYTO,19,PB100082_G04,0.18099117
nyquist,SYTO,20,PB100082_G04,0.18107629
nyquist,SYTO,21,PB100082_G04,0.17497748
nyquist,SYTO,22,PB100082_G04,0.16824484
nyquist,SYTO,23,PB100082_G04,0.16829284
nyquist,SYTO,24,PB100082_G04,0.16825615
nyquist,SYTO,25,PB100082_G04,0.16460058
nyquist,SYTO,26,PB100082_G04,0.1594891
nyquist,SYTO,27,PB100082_G04,0.15727523
nyquist,SYTO,28,PB100082_G04,0.15649404
nyquist,SYTO,29,PB100082_G04,0.15644228
nyquist,SYTO,30,PB100082_G04,0.15629296
nyquist,SYTO,31,PB100082_G04,0.15349916
nyquist,SYTO,32,PB100082_G04,0.1521855
nyquist,SYTO,33,PB100082_G04,0.15022704
nyquist,SYTO,34,PB100082_G04,0.14935006
nyquist,SYTO,35,PB100082_G04,0.14775869
nyquist,SYTO,36,PB100082_G04,0.15420847
nyquist,SYTO,37,PB100082_G04,0.15577622
nyquist,SYTO,38,PB100082_G04,0.15529028
nyquist,SYTO,39,PB100082_G04,0.15460658
nyquist,SYTO,40,PB100082_G04,0.15767558
nyquist,SYTO,41,PB100082_G04,0.15531465
nyquist,SYTO,42,PB100082_G04,0.15184176
nyquist,SYTO,43,PB100082_G04,0.1458613
nyquist,SYTO,0,PB100082_H01,0.12331067
nyquist,SYTO,1,PB100082_H01,0.13385467
nyquist,SYTO,2,PB100082_H01,0.13073672
nyquist,SYTO,3,PB100082_H01,0.14542428
nyquist,SYTO,4,PB100082_H01,0.13358818
nyquist,SYTO,5,PB100082_H01,0.14965865
nyquist,SYTO,6,PB100082_H01,0.13327697
nyquist,SYTO,7,PB100082_H01,0.14260125
nyquist,SYTO,8,PB100082_H01,0.1437108
nyquist,SYTO,9,PB100082_H01,0.14964521
nyquist,SYTO,10,PB100082_H01,0.15241912
nyquist,SYTO,11,PB100082_H01,0.1470659
nyquist,SYTO,12,PB100082_H01,0.15396366
nyquist,SYTO,13,PB100082_H01,0.14982264
nyquist,SYTO,14,PB100082_H01,0.15954968
nyquist,SYTO,15,PB100082_H01,0.15425014
nyquist,SYTO,16,PB100082_H01,0.14972928
nyquist,SYTO,17,PB100082_H01,0.15322503
nyquist,SYTO,18,PB100082_H01,0.1495423
nyquist,SYTO,19,PB100082_H01,0.15143889
nyquist,SYTO,20,PB100082_H01,0.15069118
nyquist,SYTO,21,PB100082_H01,0.15132049
nyquist,SYTO,22,PB100082_H01,0.15094239
nyquist,SYTO,23,PB100082_H01,0.14259748
nyquist,SYTO,24,PB100082_H01,0.14933477
nyquist,SYTO,25,PB100082_H01,0.14591053
nyquist,SYTO,26,PB100082_H01,0.15051456
nyquist,SYTO,27,PB100082_H01,0.14049631
nyquist,SYTO,28,PB100082_H01,0.1457363
nyquist,SYTO,29,PB100082_H01,0.14114228
nyquist,SYTO,30,PB100082_H01,0.13672014
nyquist,SYTO,31,PB100082_H01,0.13622466
nyquist,SYTO,32,PB100082_H01,0.1376576
nyquist,SYTO,33,PB100082_H01,0.14133148
nyquist,SYTO,34,PB100082_H01,0.14182885
nyquist,SYTO,35,PB100082_H01,0.14250338
nyquist,SYTO,36,PB100082_H01,0.13262361
nyquist,SYTO,37,PB100082_H01,0.14193633
nyquist,SYTO,38,PB100082_H01,0.14056173
nyquist,SYTO,39,PB100082_H01,0.12646988
nyquist,SYTO,40,PB100082_H01,0.12764096
nyquist,SYTO,41,PB100082_H01,0.12863064
nyquist,SYTO,42,PB100082_H01,0.12566373
nyquist,SYTO,43,PB100082_H01,0.12607619
nyquist,SYTO,0,PB100082_H07,0.20246473
nyquist,SYTO,1,PB100082_H07,0.20878841
nyquist,SYTO,2,PB100082_H07,0.21432534
nyquist,SYTO,3,PB100082_H07,0.2144596
nyquist,SYTO,4,PB100082_H07,0.21605378
nyquist,SYTO,5,PB100082_H07,0.22266811
nyquist,SYTO,6,PB100082_H07,0.22572643
nyquist,SYTO,7,PB100082_H07,0.23375194
nyquist,SYTO,8,PB100082_H07,0.23241612
nyquist,SYTO,9,PB100082_H07,0.23049262
nyquist,SYTO,10,PB100082_H07,0.23122625
nyquist,SYTO,11,PB100082_H07,0.22990622
nyquist,SYTO,12,PB100082_H07,0.22573513
nyquist,SYTO,13,PB100082_H07,0.2262854
nyquist,SYTO,14,PB100082_H07,0.22238985
nyquist,SYTO,15,PB100082_H07,0.22107247
nyquist,SYTO,16,PB100082_H07,0.21451163
nyquist,SYTO,17,PB100082_H07,0.21140599
nyquist,SYTO,18,PB100082_H07,0.21298052
nyquist,SYTO,19,PB100082_H07,0.20734642
nyquist,SYTO,20,PB100082_H07,0.20636147
nyquist,SYTO,21,PB100082_H07,0.20649587
nyquist,SYTO,22,PB100082_H07,0.20241915
nyquist,SYTO,23,PB100082_H07,0.20124665
nyquist,SYTO,24,PB100082_H07,0.20147908
nyquist,SYTO,25,PB100082_H07,0.20120707
nyquist,SYTO,26,PB100082_H07,0.20073724
nyquist,SYTO,27,PB100082_H07,0.19585735
nyquist,SYTO,28,PB100082_H07,0.19307892
nyquist,SYTO,29,PB100082_H07,0.19610848
nyquist,SYTO,30,PB100082_H07,0.19533794
nyquist,SYTO,31,PB100082_H07,0.19234185
nyquist,SYTO,32,PB100082_H07,0.19122675
nyquist,SYTO,33,PB100082_H07,0.18907972
nyquist,SYTO,34,PB100082_H07,0.18426703
nyquist,SYTO,35,PB100082_H07,0.18452415
nyquist,SYTO,36,PB100082_H07,0.18933994
nyquist,SYTO,37,PB100082_H07,0.18739927
nyquist,SYTO,38,PB100082_H07,0.1835955
nyquist,SYTO,39,PB100082_H07,0.18274108
nyquist,SYTO,40,PB100082_H07,0.18207395
nyquist,SYTO,41,PB100082_H07,0.17993537
nyquist,SYTO,42,PB100082_H07,0.17494829
nyquist,SYTO,43,PB100082_H07,0.17365566
nyquist,SYTO,0,PB100083_A02,0.13926649
nyquist,SYTO,1,PB100083_A02,0.13951711
nyquist,SYTO,2,PB100083_A02,0.14098166
nyquist,SYTO,3,PB100083_A02,0.14123212
nyquist,SYTO,4,PB100083_A02,0.14111619
nyquist,SYTO,5,PB100083_A02,0.1418373
nyquist,SYTO,6,PB100083_A02,0.1420728
nyquist,SYTO,7,PB100083_A02,0.14390819
nyquist,SYTO,8,PB100083_A02,0.14385203
nyquist,SYTO,9,PB100083_A02,0.14433973
nyquist,SYTO,10,PB100083_A02,0.14034115
nyquist,SYTO,11,PB100083_A02,0.14465939
nyquist,SYTO,12,PB100083_A02,0.14118972
nyquist,SYTO,13,PB100083_A02,0.142562
nyquist,SYTO,14,PB100083_A02,0.14495
nyquist,SYTO,15,PB100083_A02,0.14353696
nyquist,SYTO,16,PB100083_A02,0.14430398
nyquist,SYTO,17,PB100083_A02,0.14077431
nyquist,SYTO,18,PB100083_A02,0.13896795
nyquist,SYTO,19,PB100083_A02,0.13927665
nyquist,SYTO,20,PB100083_A02,0.13970432
nyquist,SYTO,21,PB100083_A02,0.13277489
nyquist,SYTO,22,PB100083_A02,0.1309581
nyquist,SYTO,23,PB100083_A02,0.12448495
nyquist,SYTO,24,PB100083_A02,0.12376801
nyquist,SYTO,25,PB100083_A02,0.12173433
nyquist,SYTO,26,PB100083_A02,0.12271183
nyquist,SYTO,27,PB100083_A02,0.12275578
nyquist,SYTO,28,PB100083_A02,0.12352504
nyquist,SYTO,29,PB100083_A02,0.12255386
nyquist,SYTO,30,PB100083_A02,0.11366533
nyquist,SYTO,31,PB100083_A02,0.11378656
nyquist,SYTO,32,PB100083_A02,0.11143716
nyquist,SYTO,33,PB100083_A02,0.11679821
nyquist,SYTO,34,PB100083_A02,0.11157433
nyquist,SYTO,35,PB100083_A02,0.11153857
nyquist,SYTO,36,PB100083_A02,0.11105942
nyquist,SYTO,37,PB100083_A02,0.09922391
nyquist,SYTO,38,PB100083_A02,0.10917732
nyquist,SYTO,39,PB100083_A02,0.11397165
nyquist,SYTO,40,PB100083_A02,0.106542766
nyquist,SYTO,41,PB100083_A02,0.10714763
nyquist,SYTO,42,PB100083_A02,0.10805203
nyquist,SYTO,43,PB100083_A02,0.1034815
nyquist,SYTO,0,PB100083_A08,0.17698678
nyquist,SYTO,1,PB100083_A08,0.18239759
nyquist,SYTO,2,PB100083_A08,0.18769653
nyquist,SYTO,3,PB100083_A08,0.18185888
nyquist,SYTO,4,PB100083_A08,0.18263918
nyquist,SYTO,5,PB100083_A08,0.18409091
nyquist,SYTO,6,PB100083_A08,0.18157078
nyquist,SYTO,7,PB100083_A08,0.18791217
nyquist,SYTO,8,PB100083_A08,0.18896179
nyquist,SYTO,9,PB100083_A08,0.19053498
nyquist,SYTO,10,PB100083_A08,0.18878433
nyquist,SYTO,11,PB100083_A08,0.18417929
nyquist,SYTO,12,PB100083_A08,0.18250589
nyquist,SYTO,13,PB100083_A08,0.18194371
nyquist,SYTO,14,PB100083_A08,0.17448676
nyquist,SYTO,15,PB100083_A08,0.17084195
nyquist,SYTO,16,PB100083_A08,0.16452399
nyquist,SYTO,17,PB100083_A08,0.16854171
nyquist,SYTO,18,PB100083_A08,0.16460885
nyquist,SYTO,19,PB100083_A08,0.16131781
nyquist,SYTO,20,PB100083_A08,0.16127932
nyquist,SYTO,21,PB100083_A08,0.15867636
nyquist,SYTO,22,PB100083_A08,0.15887076
nyquist,SYTO,23,PB100083_A08,0.15441671
nyquist,SYTO,24,PB100083_A08,0.15332447
nyquist,SYTO,25,PB100083_A08,0.15214229
nyquist,SYTO,26,PB100083_A08,0.15239805
nyquist,SYTO,27,PB100083_A08,0.15181369
nyquist,SYTO,28,PB100083_A08,0.1505646
nyquist,SYTO,29,PB100083_A08,0.15119088
nyquist,SYTO,30,PB100083_A08,0.15167516
nyquist,SYTO,31,PB100083_A08,0.15113474
nyquist,SYTO,32,PB100083_A08,0.15229821
nyquist,SYTO,33,PB100083_A08,0.15111408
nyquist,SYTO,34,PB100083_A08,0.15084007
nyquist,SYTO,35,PB100083_A08,0.14860165
nyquist,SYTO,36,PB100083_A08,0.14646602
nyquist,SYTO,37,PB100083_A08,0.14555535
nyquist,SYTO,38,PB100083_A08,0.14371717
nyquist,SYTO,39,PB100083_A08,0.14517754
nyquist,SYTO,40,PB100083_A08,0.14846626
nyquist,SYTO,41,PB100083_A08,0.1463751
nyquist,SYTO,42,PB100083_A08,0.1400367
nyquist,SYTO,43,PB100083_A08,0.13933295
nyquist,SYTO,0,PB100083_B05,0.19634195
nyquist,SYTO,1,PB100083_B05,0.20452659
nyquist,SYTO,2,PB100083_B05,0.20796256
nyquist,SYTO,3,PB100083_B05,0.21370843
nyquist,SYTO,4,PB100083_B05,0.22009082
nyquist,SYTO,5,PB100083_B05,0.2293704
nyquist,SYTO,6,PB100083_B05,0.23052704
nyquist,SYTO,7,PB100083_B05,0.22903341
nyquist,SYTO,8,PB100083_B05,0.22343524
nyquist,SYTO,9,PB100083_B05,0.22504063
nyquist,SYTO,10,PB100083_B05,0.22613825
nyquist,SYTO,11,PB100083_B05,0.22838184
nyquist,SYTO,12,PB100083_B05,0.22201505
nyquist,SYTO,13,PB100083_B05,0.22324352
nyquist,SYTO,14,PB100083_B05,0.22485185
nyquist,SYTO,15,PB100083_B05,0.22213595
nyquist,SYTO,16,PB100083_B05,0.22014508
nyquist,SYTO,17,PB100083_B05,0.21972084
nyquist,SYTO,18,PB100083_B05,0.21264608
nyquist,SYTO,19,PB100083_B05,0.20847355
nyquist,SYTO,20,PB100083_B05,0.2110562
nyquist,SYTO,21,PB100083_B05,0.21263029
nyquist,SYTO,22,PB100083_B05,0.20973527
nyquist,SYTO,23,PB100083_B05,0.20486063
nyquist,SYTO,24,PB100083_B05,0.19858684
nyquist,SYTO,25,PB100083_B05,0.20341994
nyquist,SYTO,26,PB100083_B05,0.2035791
nyquist,SYTO,27,PB100083_B05,0.20220372
nyquist,SYTO,28,PB100083_B05,0.20395102
nyquist,SYTO,29,PB100083_B05,0.20028922
nyquist,SYTO,30,PB100083_B05,0.2030513
nyquist,SYTO,31,PB100083_B05,0.2000796
nyquist,SYTO,32,PB100083_B05,0.19284678
nyquist,SYTO,33,PB100083_B05,0.19343485
nyquist,SYTO,34,PB100083_B05,0.18735585
nyquist,SYTO,35,PB100083_B05,0.18964855
nyquist,SYTO,36,PB100083_B05,0.18527803
nyquist,SYTO,37,PB100083_B05,0.18525033
nyquist,SYTO,38,PB100083_B05,0.18407206
nyquist,SYTO,39,PB100083_B05,0.18954623
nyquist,SYTO,40,PB100083_B05,0.18208008
nyquist,SYTO,41,PB100083_B05,0.19487669
nyquist,SYTO,42,PB100083_B05,0.19438551
nyquist,SYTO,43,PB100083_B05,0.19936235
nyquist,SYTO,0,PB100083_C08,0.1766131
nyquist,SYTO,1,PB100083_C08,0.17818287
nyquist,SYTO,2,PB100083_C08,0.17842972
nyquist,SYTO,3,PB100083_C08,0.18459313
nyquist,SYTO,4,PB100083_C08,0.18913923
nyquist,SYTO,5,PB100083_C08,0.19214508
nyquist,SYTO,6,PB100083_C08,0.19523053
nyquist,SYTO,7,PB100083_C08,0.20006481
nyquist,SYTO,8,PB100083_C08,0.200791
nyquist,SYTO,9,PB100083_C08,0.20299296
nyquist,SYTO,10,PB100083_C08,0.20506878
nyquist,SYTO,11,PB100083_C08,0.20747052
nyquist,SYTO,12,PB100083_C08,0.21298197
nyquist,SYTO,13,PB100083_C08,0.21716079
nyquist,SYTO,14,PB100083_C08,0.21579291
nyquist,SYTO,15,PB100083_C08,0.2164995
nyquist,SYTO,16,PB100083_C08,0.22080475
nyquist,SYTO,17,PB100083_C08,0.21865624
nyquist,SYTO,18,PB100083_C08,0.21044506
nyquist,SYTO,19,PB100083_C08,0.20804223
nyquist,SYTO,20,PB100083_C08,0.20601922
nyquist,SYTO,21,PB100083_C08,0.20663531
nyquist,SYTO,22,PB100083_C08,0.20909984
nyquist,SYTO,23,PB100083_C08,0.2057265
nyquist,SYTO,24,PB100083_C08,0.20252433
nyquist,SYTO,25,PB100083_C08,0.19892776
nyquist,SYTO,26,PB100083_C08,0.19810724
nyquist,SYTO,27,PB100083_C08,0.19680092
nyquist,SYTO,28,PB100083_C08,0.19675174
nyquist,SYTO,29,PB100083_C08,0.1939379
nyquist,SYTO,30,PB100083_C08,0.18607335
nyquist,SYTO,31,PB100083_C08,0.18638426
nyquist,SYTO,32,PB100083_C08,0.18996838
nyquist,SYTO,33,PB100083_C08,0.19323671
nyquist,SYTO,34,PB100083_C08,0.19201955
nyquist,SYTO,35,PB100083_C08,0.18974528
nyquist,SYTO,36,PB100083_C08,0.18710725
nyquist,SYTO,37,PB100083_C08,0.18721673
nyquist,SYTO,38,PB100083_C08,0.18745598
nyquist,SYTO,39,PB100083_C08,0.18574661
nyquist,SYTO,40,PB100083_C08,0.17897196
nyquist,SYTO,41,PB100083_C08,0.18284729
nyquist,SYTO,42,PB100083_C08,0.1812773
nyquist,SYTO,43,PB100083_C08,0.17989857
nyquist,SYTO,0,PB100083_D03,0.18729687
nyquist,SYTO,1,PB100083_D03,0.18948682
nyquist,SYTO,2,PB100083_D03,0.19271648
nyquist,SYTO,3,PB100083_D03,0.19655845
nyquist,SYTO,4,PB100083_D03,0.19535269
nyquist,SYTO,5,PB100083_D03,0.19651198
nyquist,SYTO,6,PB100083_D03,0.1989114
nyquist,SYTO,7,PB100083_D03,0.19780174
nyquist,SYTO,8,PB100083_D03,0.19306132
nyquist,SYTO,9,PB100083_D03,0.18636501
nyquist,SYTO,10,PB100083_D03,0.18780991
nyquist,SYTO,11,PB100083_D03,0.1895056
nyquist,SYTO,12,PB100083_D03,0.18656214
nyquist,SYTO,13,PB100083_D03,0.19158961
nyquist,SYTO,14,PB100083_D03,0.19359288
nyquist,SYTO,15,PB100083_D03,0.1916635
nyquist,SYTO,16,PB100083_D03,0.19095875
nyquist,SYTO,17,PB100083_D03,0.1886498
nyquist,SYTO,18,PB100083_D03,0.18449005
nyquist,SYTO,19,PB100083_D03,0.17975514
nyquist,SYTO,20,PB100083_D03,0.1757026
nyquist,SYTO,21,PB100083_D03,0.17603882
nyquist,SYTO,22,PB100083_D03,0.17257142
nyquist,SYTO,23,PB100083_D03,0.17309748
nyquist,SYTO,24,PB100083_D03,0.17212063
nyquist,SYTO,25,PB100083_D03,0.1718706
nyquist,SYTO,26,PB100083_D03,0.17185353
nyquist,SYTO,27,PB100083_D03,0.16999136
nyquist,SYTO,28,PB100083_D03,0.16912653
nyquist,SYTO,29,PB100083_D03,0.16555133
nyquist,SYTO,30,PB100083_D03,0.16379559
nyquist,SYTO,31,PB100083_D03,0.16192937
nyquist,SYTO,32,PB100083_D03,0.16360067
nyquist,SYTO,33,PB100083_D03,0.16656175
nyquist,SYTO,34,PB100083_D03,0.15979557
nyquist,SYTO,35,PB100083_D03,0.15574929
nyquist,SYTO,36,PB100083_D03,0.15954705
nyquist,SYTO,37,PB100083_D03,0.1573639
nyquist,SYTO,38,PB100083_D03,0.15546685
nyquist,SYTO,39,PB100083_D03,0.15405118
nyquist,SYTO,40,PB100083_D03,0.15450838
nyquist,SYTO,41,PB100083_D03,0.15287416
nyquist,SYTO,42,PB100083_D03,0.15592459
nyquist,SYTO,43,PB100083_D03,0.15522859
nyquist,SYTO,1,PB100083_E06,0.17029896
nyquist,SYTO,2,PB100083_E06,0.17849527
nyquist,SYTO,3,PB100083_E06,0.17876099
nyquist,SYTO,4,PB100083_E06,0.17949004
nyquist,SYTO,5,PB100083_E06,0.17984875
nyquist,SYTO,6,PB100083_E06,0.18209046
nyquist,SYTO,7,PB100083_E06,0.18475702
nyquist,SYTO,8,PB100083_E06,0.18420574
nyquist,SYTO,9,PB100083_E06,0.18688068
nyquist,SYTO,10,PB100083_E06,0.1880594
nyquist,SYTO,11,PB100083_E06,0.1898413
nyquist,SYTO,12,PB100083_E06,0.18939036
nyquist,SYTO,13,PB100083_E06,0.18150255
nyquist,SYTO,14,PB100083_E06,0.19006725
nyquist,SYTO,15,PB100083_E06,0.18950236
nyquist,SYTO,16,PB100083_E06,0.19114974
nyquist,SYTO,17,PB100083_E06,0.18782568
nyquist,SYTO,18,PB100083_E06,0.18942915
nyquist,SYTO,19,PB100083_E06,0.18543905
nyquist,SYTO,20,PB100083_E06,0.18226558
nyquist,SYTO,21,PB100083_E06,0.1827343
nyquist,SYTO,22,PB100083_E06,0.17917843
nyquist,SYTO,23,PB100083_E06,0.17928465
nyquist,SYTO,24,PB100083_E06,0.17983706
nyquist,SYTO,25,PB100083_E06,0.17512959
nyquist,SYTO,26,PB100083_E06,0.17285578
nyquist,SYTO,27,PB100083_E06,0.17002386
nyquist,SYTO,28,PB100083_E06,0.17818505
nyquist,SYTO,29,PB100083_E06,0.18146911
nyquist,SYTO,30,PB100083_E06,0.17701873
nyquist,SYTO,31,PB100083_E06,0.17012402
nyquist,SYTO,32,PB100083_E06,0.16756369
nyquist,SYTO,33,PB100083_E06,0.1725213
nyquist,SYTO,34,PB100083_E06,0.16845143
nyquist,SYTO,35,PB100083_E06,0.17126632
nyquist,SYTO,36,PB100083_E06,0.17668815
nyquist,SYTO,37,PB100083_E06,0.17871302
nyquist,SYTO,38,PB100083_E06,0.17273566
nyquist,SYTO,39,PB100083_E06,0.17390506
nyquist,SYTO,40,PB100083_E06,0.17077905
nyquist,SYTO,41,PB100083_E06,0.16711193
nyquist,SYTO,42,PB100083_E06,0.16726299
nyquist,SYTO,43,PB100083_E06,0.16529159
nyquist,SYTO,0,PB100083_F01,0.17035288
nyquist,SYTO,1,PB100083_F01,0.16621612
nyquist,SYTO,2,PB100083_F01,0.16304979
nyquist,SYTO,3,PB100083_F01,0.16333356
nyquist,SYTO,4,PB100083_F01,0.16499236
nyquist,SYTO,5,PB100083_F01,0.16682933
nyquist,SYTO,6,PB100083_F01,0.1671381
nyquist,SYTO,7,PB100083_F01,0.16862217
nyquist,SYTO,8,PB100083_F01,0.16982234
nyquist,SYTO,9,PB100083_F01,0.17088804
nyquist,SYTO,10,PB100083_F01,0.17432636
nyquist,SYTO,11,PB100083_F01,0.17560947
nyquist,SYTO,12,PB100083_F01,0.1765597
nyquist,SYTO,13,PB100083_F01,0.17238466
nyquist,SYTO,14,PB100083_F01,0.17435601
nyquist,SYTO,15,PB100083_F01,0.16986737
nyquist,SYTO,16,PB100083_F01,0.17010576
nyquist,SYTO,17,PB100083_F01,0.16710702
nyquist,SYTO,18,PB100083_F01,0.16536371
nyquist,SYTO,19,PB100083_F01,0.16718698
nyquist,SYTO,20,PB100083_F01,0.16618858
nyquist,SYTO,21,PB100083_F01,0.16357504
nyquist,SYTO,22,PB100083_F01,0.1602122
nyquist,SYTO,23,PB100083_F01,0.15723
nyquist,SYTO,24,PB100083_F01,0.15669984
nyquist,SYTO,25,PB100083_F01,0.15856199
nyquist,SYTO,26,PB100083_F01,0.1576438
nyquist,SYTO,27,PB100083_F01,0.15848911
nyquist,SYTO,28,PB100083_F01,0.15753196
nyquist,SYTO,29,PB100083_F01,0.15562533
nyquist,SYTO,30,PB100083_F01,0.15588461
nyquist,SYTO,31,PB100083_F01,0.1512675
nyquist,SYTO,32,PB100083_F01,0.15659413
nyquist,SYTO,33,PB100083_F01,0.15437633
nyquist,SYTO,34,PB100083_F01,0.15271455
nyquist,SYTO,35,PB100083_F01,0.1452147
nyquist,SYTO,36,PB100083_F01,0.14623973
nyquist,SYTO,37,PB100083_F01,0.14090317
nyquist,SYTO,38,PB100083_F01,0.13907856
nyquist,SYTO,39,PB100083_F01,0.13937697
nyquist,SYTO,40,PB100083_F01,0.13458045
nyquist,SYTO,41,PB100083_F01,0.14088869
nyquist,SYTO,42,PB100083_F01,0.13991693
nyquist,SYTO,43,PB100083_F01,0.13826022
nyquist,SYTO,0,PB100083_G04,0.1862637
nyquist,SYTO,1,PB100083_G04,0.18895456
nyquist,SYTO,2,PB100083_G04,0.19230613
nyquist,SYTO,3,PB100083_G04,0.1950218
nyquist,SYTO,4,PB100083_G04,0.20202634
nyquist,SYTO,5,PB100083_G04,0.20900467
nyquist,SYTO,6,PB100083_G04,0.2229216
nyquist,SYTO,7,PB100083_G04,0.21997747
nyquist,SYTO,8,PB100083_G04,0.22924785
nyquist,SYTO,9,PB100083_G04,0.23460855
nyquist,SYTO,10,PB100083_G04,0.23917493
nyquist,SYTO,11,PB100083_G04,0.24331957
nyquist,SYTO,12,PB100083_G04,0.24465558
nyquist,SYTO,13,PB100083_G04,0.24771848
nyquist,SYTO,14,PB100083_G04,0.24698734
nyquist,SYTO,15,PB100083_G04,0.24521747
nyquist,SYTO,16,PB100083_G04,0.24698937
nyquist,SYTO,17,PB100083_G04,0.2496651
nyquist,SYTO,18,PB100083_G04,0.24697252
nyquist,SYTO,19,PB100083_G04,0.24323471
nyquist,SYTO,20,PB100083_G04,0.23610571
nyquist,SYTO,21,PB100083_G04,0.23213762
nyquist,SYTO,22,PB100083_G04,0.23632684
nyquist,SYTO,23,PB100083_G04,0.23648217
nyquist,SYTO,24,PB100083_G04,0.238342
nyquist,SYTO,25,PB100083_G04,0.23733205
nyquist,SYTO,26,PB100083_G04,0.23063757
nyquist,SYTO,27,PB100083_G04,0.22052217
nyquist,SYTO,28,PB100083_G04,0.22341955
nyquist,SYTO,29,PB100083_G04,0.22630598
nyquist,SYTO,30,PB100083_G04,0.22918494
nyquist,SYTO,31,PB100083_G04,0.22316954
nyquist,SYTO,32,PB100083_G04,0.21784857
nyquist,SYTO,33,PB100083_G04,0.22053993
nyquist,SYTO,34,PB100083_G04,0.21717758
nyquist,SYTO,35,PB100083_G04,0.22140807
nyquist,SYTO,36,PB100083_G04,0.22084576
nyquist,SYTO,37,PB100083_G04,0.2210499
nyquist,SYTO,38,PB100083_G04,0.21955816
nyquist,SYTO,39,PB100083_G04,0.22340368
nyquist,SYTO,40,PB100083_G04,0.22420698
nyquist,SYTO,41,PB100083_G04,0.22477385
nyquist,SYTO,42,PB100083_G04,0.21325965
nyquist,SYTO,43,PB100083_G04,0.21395077
nyquist,SYTO,0,PB100083_H01,0.17204784
nyquist,SYTO,1,PB100083_H01,0.17420769
nyquist,SYTO,2,PB100083_H01,0.17531484
nyquist,SYTO,3,PB100083_H01,0.17922875
nyquist,SYTO,4,PB100083_H01,0.1777809
nyquist,SYTO,5,PB100083_H01,0.18175395
nyquist,SYTO,6,PB100083_H01,0.18155272
nyquist,SYTO,7,PB100083_H01,0.18151335
nyquist,SYTO,8,PB100083_H01,0.1852662
nyquist,SYTO,9,PB100083_H01,0.18118493
nyquist,SYTO,10,PB100083_H01,0.18360199
nyquist,SYTO,11,PB100083_H01,0.1814976
nyquist,SYTO,12,PB100083_H01,0.1854063
nyquist,SYTO,13,PB100083_H01,0.18656695
nyquist,SYTO,14,PB100083_H01,0.18547742
nyquist,SYTO,15,PB100083_H01,0.18388702
nyquist,SYTO,16,PB100083_H01,0.18108702
nyquist,SYTO,17,PB100083_H01,0.17934032
nyquist,SYTO,18,PB100083_H01,0.17872533
nyquist,SYTO,19,PB100083_H01,0.17926402
nyquist,SYTO,20,PB100083_H01,0.17911704
nyquist,SYTO,21,PB100083_H01,0.17688897
nyquist,SYTO,22,PB100083_H01,0.17564927
nyquist,SYTO,23,PB100083_H01,0.17154995
nyquist,SYTO,24,PB100083_H01,0.170474
nyquist,SYTO,25,PB100083_H01,0.17063455
nyquist,SYTO,26,PB100083_H01,0.16900396
nyquist,SYTO,27,PB100083_H01,0.16399729
nyquist,SYTO,28,PB100083_H01,0.16151473
nyquist,SYTO,29,PB100083_H01,0.16245736
nyquist,SYTO,30,PB100083_H01,0.15800473
nyquist,SYTO,31,PB100083_H01,0.16069216
nyquist,SYTO,32,PB100083_H01,0.16033879
nyquist,SYTO,33,PB100083_H01,0.15875438
nyquist,SYTO,34,PB100083_H01,0.15431471
nyquist,SYTO,35,PB100083_H01,0.15534207
nyquist,SYTO,36,PB100083_H01,0.15571856
nyquist,SYTO,37,PB100083_H01,0.15696016
nyquist,SYTO,38,PB100083_H01,0.15253869
nyquist,SYTO,39,PB100083_H01,0.15084243
nyquist,SYTO,40,PB100083_H01,0.15369062
nyquist,SYTO,41,PB100083_H01,0.14917105
nyquist,SYTO,42,PB100083_H01,0.14980948
nyquist,SYTO,43,PB100083_H01,0.14899853
nyquist,SYTO,0,PB100083_H07,0.16376564
nyquist,SYTO,1,PB100083_H07,0.16569453
nyquist,SYTO,2,PB100083_H07,0.16580194
nyquist,SYTO,3,PB100083_H07,0.16362283
nyquist,SYTO,4,PB100083_H07,0.16785605
nyquist,SYTO,5,PB100083_H07,0.16736594
nyquist,SYTO,6,PB100083_H07,0.1679647
nyquist,SYTO,7,PB100083_H07,0.16825922
nyquist,SYTO,8,PB100083_H07,0.16736946
nyquist,SYTO,9,PB100083_H07,0.16920559
nyquist,SYTO,10,PB100083_H07,0.16839999
nyquist,SYTO,11,PB100083_H07,0.17033637
nyquist,SYTO,12,PB100083_H07,0.16852948
nyquist,SYTO,13,PB100083_H07,0.1653967
nyquist,SYTO,14,PB100083_H07,0.16493645
nyquist,SYTO,15,PB100083_H07,0.16276053
nyquist,SYTO,16,PB100083_H07,0.16016378
nyquist,SYTO,17,PB100083_H07,0.1598159
nyquist,SYTO,18,PB100083_H07,0.16204536
